	ERR197562	Acinetobacter_baumannii_1294596_GCA_000582925_1_24_dna_genome	Acinetobacter_baumannii_1264765_GCA_000681815_1_24_dna_genome	ERR197616	Acinetobacter_baumannii_1564232_GCA_000584815_2_24_dna_genome	SRR654235	ERR246690	ERR246753	ERR190436	Acinetobacter_calcoaceticus_dsm_30006_cip_81_8_GCA_000368965_1_24_dna_genome	ERR197608	ERR110009	ERR197604	ERR190453	ERR197617	Acinetobacter_baumannii_1295259_GCA_000581095_1_24_dna_genome	Acinetobacter_baumannii_1239920_GCA_000582235_1_24_dna_genome	SRR387327	Acinetobacter_baumannii_1475718_GCA_000580955_1_24_dna_genome	Acinetobacter_baumannii_263903_2_GCA_000583395_1_24_dna_genome	Acinetobacter_baumannii_826659_GCA_000588515_1_24_dna_genome	ERR356293	ERR190413	ERR197615	ERR197614	ERR190469	ERR110078	Acinetobacter_calcoaceticus_anc_3811_GCA_000399665_1_24_dna_genome	Acinetobacter_baumannii_883425_GCA_000588395_1_24_dna_genome	Acinetobacter_baumannii_809848_GCA_000581275_1_24_dna_genome	ERR119673	Acinetobacter_baumannii_263903_1_GCA_000682155_1_24_dna_genome	ERR190445	ERR246917	ERR246735	ERR190463	Acinetobacter_baumannii_907131_GCA_000582195_1_24_dna_genome	Acinetobacter_pittii_cip_70_29_GCA_000369045_1_24_dna_genome	Acinetobacter_calcoaceticus_anc_3680_GCA_000368945_1_24_dna_genome	ERR246703	Acinetobacter_baumannii_723929_GCA_000584215_1_24_dna_genome	ERR110090	Acinetobacter_pittii_42f_GCA_000529235_1_24_dna_genome	Acinetobacter_baumannii_1179249_GCA_000587995_1_24_dna_genome	Acinetobacter_baumannii_1000160_GCA_000588715_2_24_dna_genome	ERR190426	Acinetobacter_baumannii_742879_GCA_000588535_1_24_dna_genome	ERR190499	Acinetobacter_baumannii_1451147_GCA_000681535_1_24_dna_genome	ERR356238	ERR190427	ERR197559	Acinetobacter_baumannii_1288284_GCA_000681715_1_24_dna_genome	Acinetobacter_pittii_anc_4052_GCA_000399705_1_24_dna_genome	6_S6_L001_R1_001_assembly	Acinetobacter_baumannii_1542444_GCA_000581835_1_24_dna_genome	ERR197607	ERR110085	ERR190411	Acinetobacter_baumannii_wc_141_GCA_000313935_1_24_dna_genome	ERR474004	ERR356333	Acinetobacter_baumannii_25977_9_GCA_000682095_1_24_dna_genome	Acinetobacter_baumannii_1245249_GCA_000584575_1_24_dna_genome	Acinetobacter_pittii_anc_4050_GCA_000399685_1_24_dna_genome	Acinetobacter_baumannii_1289694_GCA_000580855_1_24_dna_genome	Acinetobacter_baumannii_272263_GCA_000581215_1_24_dna_genome	ERR197557	ERR190431	Acinetobacter_baumannii_478810_GCA_000584015_2_24_dna_genome	3_S3_L001	Acinetobacter_baumannii_1578804_GCA_000582075_1_24_dna_genome	Acinetobacter_baumannii_1461402_GCA_000580635_1_24_dna_genome	Acinetobacter_calcoaceticus_niph_13_GCA_000367865_1_24_dna_genome	ERR190485	Acinetobacter_pittii_anc_3678_GCA_000369025_1_24_dna_genome	ERR197625	ERR190429	Acinetobacter_baumannii_348935_GCA_000580795_1_24_dna_genome	Acinetobacter_baumannii_983759_GCA_000582135_1_24_dna_genome	ERR356266	Acinetobacter_baumannii_479375_GCA_000581715_1_24_dna_genome	Acinetobacter_baumannii_146457_GCA_000580655_1_24_dna_genome	Acinetobacter_baumannii_1437282_GCA_000580915_1_24_dna_genome	Acinetobacter_baumannii_ci78_GCA_000516615_1_24_dna_genome	ERR197611	ERR197606	Acinetobacter_baumannii_wc_323_GCA_000314615_1_24_dna_genome	Acinetobacter_baumannii_869535_GCA_000581035_1_24_dna_genome	Acinetobacter_calcoaceticus_phea_2_GCA_000191145_1_24_dna_genome	ERR197564	ERR197641	ERR356249	ERR190424	ERR246928	Acinetobacter_baumannii_225588_GCA_000588415_1_24_dna_genome	Acinetobacter_baumannii_1294243_GCA_000588015_1_24_dna_genome	ERR246882	Acinetobacter_baumannii_573719_GCA_000588275_1_24_dna_genome	ERR249282	ERR197602	Acinetobacter_baumannii_wc_136_GCA_000315155_1_24_dna_genome	ERR246869	Acinetobacter_baumannii_230853_GCA_000581195_1_24_dna_genome	Acinetobacter_calcoaceticus_ruh2202_GCA_000162035_1_24_dna_genome
ERR190469	0.917443503336	0.845466977965	0.889509975941	0.919983812148	0.889410023226	0.980301958982	0.99854487404	0.998569975478	0.995463184955	0.874556713419	0.918204322922	0.998722241109	0.917814549987	0.922919233634	0.917897353254	0.889648678089	0.840519751836	0.978948065234	0.889166278739	0.889004174691	0.889043730334	0.993480272121	0.918174343774	0.918051029008	0.997546517205	1.0	0.979232450423	0.878494972296	0.890698822047	0.889311507179	0.998328148968	0.848911580711	0.923582481043	0.996843310337	0.979187083438	0.90236581874	0.890991562784	0.889493205707	0.876117242504	0.997860821898	0.889901158991	0.997518335547	0.889477036844	0.920856114842	0.851054060414	0.946449039542	0.890534702819	0.997668654267	0.889428175244	0.979843661327	0.918451589145	0.976595373852	0.933564858498	0.885038328384	0.888699400306	0.889975259772	0.917985638892	0.946498095198	0.935207479024	0.880716332493	0.888975416814	0.978837825409	0.919049080465	0.889397541	0.885215783855	0.891494206271	0.846461284217	0.928395645759	0.91894139981	0.890252903609	0.978774977962	0.889836738025	0.851230019617	0.875202448498	0.918104403432	0.888257248382	0.918069186989	0.936675964628	0.848729072312	0.85092604915	0.889702125077	0.844291577802	0.851462829256	0.848600971713	0.885847049283	0.918922796915	0.920588817351	0.854859352849	0.848709445594	0.890078250199	0.917733281401	0.974351761455	0.887696542997	0.917875539459	0.996980953933	0.889442228771	0.888666899739	0.997857960216	0.890643482826	0.998113462303	0.919382026941	0.889656997146	0.97847334961	0.848374044047	0.875130828791
ERR110078	0.917433660885	0.84623704921	0.889087573435	0.919532372399	0.890026806173	0.978459133478	0.979243598292	0.979440242692	0.978655562228	0.874592717542	0.917985667691	0.978603066165	0.917518723378	0.920941995178	0.917779937895	0.890417852659	0.841332043701	0.977126595392	0.889202464788	0.888740731201	0.888716189402	0.982308824544	0.917880803267	0.917981796921	0.978167201323	0.979232450423	1.0	0.878309882651	0.891092953474	0.88909189121	0.978826807833	0.849997720469	0.921000986948	0.978912433434	0.977902052499	0.90161943136	0.891053486302	0.889537111131	0.87617300529	0.979433927099	0.889483754498	0.979223798122	0.889323681364	0.920552293677	0.849648611992	0.940464650863	0.889779730129	0.979082574047	0.889058647216	0.978027450662	0.918114627195	0.975403252794	0.926003295888	0.88478755459	0.888910301077	0.889732696323	0.917758551757	0.968903249086	0.929996977188	0.880478443721	0.889064391071	0.993239913469	0.917247763465	0.889905604756	0.884107465352	0.889539403463	0.84617487612	0.927200774148	0.918655217208	0.889505024095	0.981136401911	0.888351826081	0.852560562498	0.875316788007	0.91805493577	0.888533424498	0.917878589171	0.929155390762	0.850320984892	0.850857134272	0.889864134961	0.843518487073	0.850025510458	0.849139578275	0.886081998707	0.918432010541	0.920318345479	0.849812516707	0.852346312769	0.889969171234	0.917817518217	0.970566102275	0.887402055093	0.917843115195	0.979053988349	0.889433038237	0.889082677927	0.979474892837	0.890025855386	0.978766611445	0.918404227078	0.889299841877	0.997017263025	0.848333547491	0.875425085361
Acinetobacter_calcoaceticus_anc_3811_GCA_000399665_1_24_dna_genome	0.877747154634	0.850840816327	0.908434216383	0.878373800724	0.909474610297	0.87850687493	0.878502550019	0.878502870267	0.878418567777	0.923315257457	0.878173064154	0.878361197363	0.878599423871	0.878401519082	0.878223205617	0.907902412254	0.836381003474	0.878361468753	0.908071264884	0.908477427191	0.908396621688	0.88006516157	0.878231752307	0.878239511043	0.87880465138	0.878494972296	0.878309882651	1.0	0.908735158413	0.907643636716	0.877941018575	0.840338662681	0.87734194236	0.878088949691	0.877845330698	0.88331373649	0.907730207233	0.909039665964	0.923203342366	0.878015823885	0.907603158669	0.878158066479	0.908027689242	0.87918144083	0.847114011691	0.87759679212	0.908906125428	0.878170711815	0.907814161442	0.878303960483	0.877641554869	0.914266769413	0.897620378013	0.908269231303	0.907660727335	0.908366566642	0.877558711826	0.941243459526	0.878602425867	0.9282372789	0.907344543767	0.87842777627	0.878084076317	0.907891747959	0.907431487509	0.907523989748	0.837773717391	0.878827140688	0.877784521878	0.907522938375	0.878475157309	0.907663298824	0.83871428757	0.923174945157	0.87761091274	0.908204630692	0.877613198945	0.878457311573	0.842746461823	0.838890937956	0.907463604766	0.840257393366	0.847233540693	0.849576943017	0.907059480123	0.877633553891	0.877962173918	0.845942063266	0.839009762219	0.908217746823	0.877186251586	0.916441409399	0.906908259532	0.877523564226	0.878099089171	0.907613279684	0.909198245308	0.878029992608	0.910404056706	0.877721558572	0.877951461259	0.907625416448	0.87811942921	0.839917893536	0.922060213608
Acinetobacter_baumannii_883425_GCA_000588395_1_24_dna_genome	0.888518902825	0.875480375249	0.967621581905	0.889076409264	0.968569639828	0.893520262521	0.890964518413	0.891044191355	0.890964751724	0.901036382769	0.888913961906	0.891141672517	0.888270058092	0.887533629662	0.888911875399	0.967422338104	0.861658188081	0.893708974757	0.968958596195	0.969547610813	0.962737530896	0.892477184824	0.887611546013	0.888714233672	0.892062621952	0.890698822047	0.891092953474	0.908735158413	1.0	0.979165658126	0.889725805806	0.854359911888	0.888436471185	0.88995573284	0.889455611073	0.889629835089	0.995129627047	0.9693378163	0.901808828285	0.889866519611	0.967238651941	0.889817277564	0.968494094466	0.88943540018	0.846572267997	0.888579700621	0.965295912496	0.889564733382	0.967271803411	0.890552897842	0.885820103378	0.925901957612	0.941854180581	0.93588524668	0.968399101872	0.965240177622	0.88688704611	0.927637776731	0.888196410312	0.910853402298	0.968553103744	0.891394259526	0.891728642958	0.967120479911	0.926687957028	0.966524178867	0.851808677614	0.889315769935	0.88715059041	0.967908088313	0.890070124172	0.965083844539	0.852784663692	0.901083073462	0.886571729896	0.967674339825	0.887025834701	0.888251350201	0.86568494445	0.846260727158	0.968721758781	0.854559261406	0.846067865395	0.84761154131	0.935538710011	0.88696939895	0.887587556526	0.865069041984	0.848884837244	0.965389050489	0.887246388663	0.925845603622	0.948933245464	0.886653130477	0.890391316813	0.967760257253	0.965752752439	0.889541349324	0.944965974116	0.889692462736	0.886521874779	0.967774476711	0.890417483661	0.851887717769	0.900765031094
Acinetobacter_baumannii_809848_GCA_000581275_1_24_dna_genome	0.885371557918	0.846443307665	0.964555120573	0.886322084153	0.9670414174	0.890320894152	0.889030797994	0.88929641603	0.889158882622	0.901231662733	0.885999460311	0.889355844206	0.886454741088	0.886456893029	0.886075420814	0.965048374261	0.842375989361	0.889943656536	0.96802020492	0.967860409079	0.962888899724	0.890648367208	0.886036757053	0.886064492164	0.890007201046	0.889311507179	0.88909189121	0.907643636716	0.979165658126	1.0	0.889466055664	0.852936750765	0.88588437821	0.889651536478	0.889434182649	0.888471665141	0.978580900735	0.96929020583	0.902816381807	0.889402040302	0.967856808702	0.889475433631	0.968941569533	0.887771745998	0.854657922887	0.88682482096	0.964966736517	0.889286313249	0.968109593951	0.890399638948	0.885950596978	0.922320495856	0.940995722302	0.936041786718	0.968210283833	0.965764492431	0.885836879636	0.921364198622	0.887589864748	0.910526947052	0.968718537822	0.890089863859	0.885806724459	0.967598556313	0.926850797188	0.967709368218	0.85032514679	0.887787732168	0.886025579127	0.967680360552	0.889662904098	0.965626324035	0.857751002698	0.901790212081	0.885867624307	0.968165878348	0.885940260329	0.88729411017	0.850490265839	0.85646258698	0.967910916419	0.845744189389	0.855974015708	0.854515506094	0.935949875797	0.886006699641	0.886446043892	0.854628596689	0.852971552818	0.965087321211	0.885418623369	0.916859739797	0.951198290086	0.885874851507	0.889907196391	0.967612949861	0.965869440549	0.889415656548	0.94499570225	0.889269429878	0.886447293999	0.968770197465	0.889768612466	0.851895702553	0.90151065958
ERR119673	0.917271798797	0.847006584818	0.889461780049	0.919816857157	0.889639706992	0.980208089753	0.998299569307	0.998425522469	0.994781141959	0.874525227436	0.918160817686	0.999200784376	0.917537886039	0.922326834982	0.917855454921	0.889977499957	0.840636265891	0.978629993525	0.889106679357	0.888939115197	0.888912193894	0.993733777442	0.918074171547	0.918024823387	0.997322183437	0.998328148968	0.978826807833	0.877941018575	0.889725805806	0.889466055664	1.0	0.855526743384	0.923334041698	0.996546783314	0.979178494256	0.902464595721	0.890775898226	0.88939363718	0.876069998544	0.997979664439	0.889729565987	0.997867399326	0.888827444298	0.920914502441	0.851327395613	0.945559716572	0.890157095149	0.998182479195	0.889766634869	0.979903486871	0.91806111352	0.976512332466	0.934060918855	0.884325960036	0.888517152013	0.889725120082	0.917995249642	0.954818558445	0.934351562371	0.881644480726	0.889115210918	0.978846309884	0.918407704145	0.890023517742	0.88379462112	0.890077360593	0.846520568336	0.928168539956	0.91879931302	0.889660711302	0.978861981423	0.890016957351	0.856806167694	0.874936924507	0.918071987299	0.888761783652	0.918053481581	0.93502626343	0.857084535872	0.854806079147	0.889698474323	0.845498803649	0.851623677121	0.848721273428	0.885615536976	0.91893526354	0.92063779866	0.855300015279	0.856233522871	0.889754993676	0.917387796148	0.975979598693	0.887445503834	0.917735990979	0.997054376447	0.889684052107	0.88848542037	0.997831246546	0.891276422457	0.998572901717	0.919306581731	0.890562101856	0.978787946411	0.853124920889	0.87508643991
Acinetobacter_baumannii_263903_1_GCA_000682155_1_24_dna_genome	0.857859212415	0.985781361844	0.849245480353	0.864594471906	0.863320277733	0.855235067751	0.8488439382	0.848873581095	0.849656319389	0.840063622515	0.863564687088	0.859172288879	0.859810729698	0.854944179542	0.857287942801	0.864879370886	0.986177305848	0.859713915761	0.874543208738	0.864536659516	0.845101381213	0.860443929809	0.854030069528	0.863755120058	0.861658651959	0.848911580711	0.849997720469	0.840338662681	0.854359911888	0.852936750765	0.855526743384	1.0	0.852272489907	0.84065464368	0.8395962708	0.849990150959	0.855966260064	0.841142097463	0.837671049997	0.84093408783	0.871662018804	0.841158314232	0.85725852572	0.851040568289	0.840393180403	0.858403218636	0.839112430464	0.841151080966	0.86756655054	0.846208536001	0.84283268678	0.907189742024	0.86529129256	0.841499440861	0.850538725038	0.840022814308	0.850602558049	0.96144373673	0.846421308927	0.867504672651	0.85508226485	0.849006249787	0.880373563807	0.875022005262	0.839677496498	0.887668896874	0.986254393924	0.850694586611	0.84926172466	0.866417137893	0.847204057745	0.870141939451	0.994442772834	0.83757041309	0.847648575085	0.851644677364	0.851087274868	0.847207736226	0.877488687112	0.992373843907	0.856676393565	0.863240918943	0.840234637716	0.838102521786	0.841235964542	0.850862500145	0.849778004264	0.864329602974	0.992918821145	0.841136750714	0.850895813623	0.88933675339	0.837637187382	0.850396331189	0.845321327901	0.871383147013	0.847075527871	0.840670630691	0.859140190159	0.847150417572	0.845601027643	0.883967701723	0.843246025579	0.995101613022	0.837523478021
ERR190445	0.977487943759	0.855883766106	0.886800882519	0.975895401554	0.889428567691	0.922272803806	0.923945506028	0.924005581019	0.923573917913	0.873464242682	0.976222993044	0.923357779752	0.975719218733	0.976129947498	0.976410326316	0.888817237739	0.849251250888	0.921489036832	0.888153703516	0.887814441985	0.884966778651	0.92405743998	0.97638745129	0.97608245174	0.927066622305	0.923582481043	0.921000986948	0.87734194236	0.888436471185	0.88588437821	0.923334041698	0.852272489907	1.0	0.92437366325	0.920686178992	0.918384858818	0.889732613567	0.8868485508	0.875307639046	0.924017559484	0.888656791186	0.924298016475	0.887192007874	0.975695273596	0.853017575483	0.952214464126	0.885996381307	0.924261028447	0.888742857995	0.925263973245	0.976667740951	0.941536233817	0.902098482171	0.88267451712	0.889430576904	0.885533048648	0.976942967272	0.940231453168	0.969508473763	0.882357401145	0.887805059576	0.923038639479	0.977082326215	0.888883335963	0.881953135496	0.889096743722	0.854913034927	0.971318861666	0.976817172101	0.889204375777	0.921946769451	0.88747269247	0.860708884102	0.874309260637	0.976891029499	0.890255779853	0.976846615851	0.970106098998	0.860368150685	0.862605383948	0.887604184628	0.849093614267	0.853531057259	0.851664849558	0.882991451036	0.976823881996	0.975818342018	0.86050480687	0.859190932527	0.885642039506	0.977635122923	0.94723157237	0.884061251923	0.976651724314	0.923420424434	0.888730173532	0.887562576562	0.924104171423	0.888506384469	0.923658344847	0.976136824521	0.887949211072	0.921598204384	0.857913480823	0.8743661109
ERR246917	0.917433180841	0.845192545051	0.889810738596	0.920320075144	0.889705223336	0.979958728063	0.997272419666	0.997473890353	0.994426071383	0.874618559747	0.91855692691	0.99680282561	0.917820844786	0.922823267856	0.918226427687	0.890185980739	0.840401407866	0.978662785128	0.889370842545	0.888815628549	0.889317746514	0.993371413376	0.9185850068	0.918432844081	0.995790271767	0.996843310337	0.978912433434	0.878088949691	0.88995573284	0.889651536478	0.996546783314	0.84065464368	0.92437366325	1.0	0.978984651231	0.90251616032	0.890805562836	0.889567805166	0.876192750977	0.997253670218	0.890553890308	0.996651955829	0.890122021445	0.920926243621	0.85154575314	0.946136251892	0.890576094557	0.996804733451	0.889464753173	0.979715066312	0.918743629055	0.976688057473	0.934858430373	0.885363655121	0.889028283045	0.890050520863	0.918399836943	0.960563856145	0.935127923179	0.88133118916	0.889086478516	0.979049204627	0.919336737141	0.88964971795	0.884875398542	0.891775037321	0.845772091674	0.928681862489	0.919150352609	0.890905690554	0.978665879572	0.890175733117	0.850177808408	0.874908223614	0.91843303511	0.88846241186	0.91851551283	0.936254757829	0.849124080679	0.849893004254	0.889903393276	0.844352725238	0.851837124568	0.848844837674	0.886005635136	0.919351662524	0.921033868664	0.855637624914	0.847380783307	0.890034321714	0.917887653764	0.97678814925	0.887549903253	0.918266850618	0.996643439564	0.889544866732	0.889203407821	0.997943316538	0.890019664269	0.997140375385	0.9195694736	0.889999943945	0.979026306411	0.847195228978	0.875563757474
ERR246735	0.91715420932	0.846174457122	0.888632926197	0.918932024529	0.889452847631	0.979641802224	0.978864304629	0.979217056871	0.978360642496	0.874707009929	0.917265620773	0.979076844378	0.917033695632	0.920007109507	0.917158608726	0.889650492071	0.839042742323	0.977702129337	0.88878385255	0.888502236351	0.888321311182	0.978955961775	0.917290623843	0.917223632611	0.978330331291	0.979187083438	0.977902052499	0.877845330698	0.889455611073	0.889434182649	0.979178494256	0.8395962708	0.920686178992	0.978984651231	1.0	0.90208528051	0.890373260301	0.888978873204	0.875791047409	0.9790584323	0.889222557068	0.97913032438	0.888218317892	0.92056898978	0.850618294883	0.939439702188	0.889760931161	0.978789834095	0.888982315851	0.978728509918	0.917228686904	0.975227656681	0.92529786377	0.884643662787	0.888505415975	0.888778360349	0.917056337684	0.946807552607	0.92923515851	0.879816435348	0.888770723151	0.978049340265	0.917252217483	0.889000658096	0.883287580464	0.889050565597	0.84780539487	0.927628642799	0.917846272007	0.888819550844	0.977498487674	0.887958767258	0.849766966453	0.874586265488	0.91719936967	0.888403794303	0.917169935125	0.927593590073	0.852536301916	0.850022301517	0.889228153634	0.843970353229	0.850956330249	0.850582556906	0.885669208036	0.917730734767	0.920176921978	0.852351933971	0.849379944781	0.889166328906	0.917343093539	0.970608010758	0.886643386567	0.916900305788	0.979145901272	0.888959030817	0.888889495667	0.979300760487	0.890498116719	0.979156704297	0.917755233646	0.889316531703	0.977891955416	0.846736923185	0.875165530395
ERR190463	0.91924081237	0.853278594065	0.890261243596	0.919048831166	0.88962421048	0.903719540597	0.902420563714	0.902398330774	0.902425738372	0.876417986732	0.91904275683	0.902473024222	0.919391488823	0.918766294859	0.919050904231	0.889451230831	0.850516145914	0.902285062547	0.889865986342	0.889118424757	0.887797821893	0.903757493007	0.918960095699	0.919029112764	0.903580034081	0.90236581874	0.90161943136	0.88331373649	0.889629835089	0.888471665141	0.902464595721	0.849990150959	0.918384858818	0.90251616032	0.90208528051	1.0	0.88917759611	0.888799759485	0.878035800231	0.902385507326	0.889628333988	0.902503904227	0.889123263983	0.919773915654	0.851736897689	0.909940226161	0.888893030952	0.902259997034	0.890069132937	0.902590497042	0.918678121569	0.928404936285	0.89480867155	0.885518612287	0.889288813907	0.888175006054	0.918993608378	0.922269975507	0.916489570203	0.884659893135	0.889073336432	0.902397997409	0.919210969791	0.888873386539	0.88420331003	0.889326079803	0.855897247627	0.917596679571	0.919565357897	0.889973992018	0.90213652609	0.88877424611	0.858746231615	0.87668212918	0.919006582097	0.889459477275	0.919021945089	0.916705114771	0.861532947077	0.855081173642	0.889390618556	0.853722656121	0.852651216187	0.85257749746	0.885473772169	0.918982536022	0.918767556396	0.862414722341	0.853440940764	0.887840158721	0.919244951864	0.922659939888	0.887347985716	0.918963911377	0.90265206453	0.889828203943	0.890575523235	0.902308574687	0.890133293262	0.902379124644	0.919293674934	0.889660978676	0.90165521892	0.857464602136	0.877042702862
Acinetobacter_baumannii_907131_GCA_000582195_1_24_dna_genome	0.887652857311	0.861680253793	0.966130607351	0.88792891163	0.968421229766	0.892566214724	0.89076793121	0.890858891568	0.890749055495	0.900844595073	0.887505526929	0.891029778678	0.886770834679	0.887309590447	0.887454980499	0.966246764452	0.853856504439	0.893077772871	0.967723570942	0.968494141646	0.961692452206	0.892504639421	0.887182694445	0.88744855701	0.891878261924	0.890991562784	0.891053486302	0.907730207233	0.995129627047	0.978580900735	0.890775898226	0.855966260064	0.889732613567	0.890805562836	0.890373260301	0.88917759611	1.0	0.968779906742	0.9018233009	0.890589145704	0.966999453434	0.890519747571	0.968587253109	0.890113428184	0.854024165956	0.889288741908	0.965175900258	0.890532486348	0.966959828372	0.891995993974	0.88647111453	0.927381701815	0.941865314731	0.935573013316	0.967569434029	0.964983415718	0.886988655465	0.925752293946	0.888802255016	0.913751401598	0.968660506626	0.892250898238	0.890093395338	0.968017278725	0.926395660298	0.966696453221	0.857407590782	0.890012275388	0.887448553177	0.967841386676	0.890538125822	0.965755036521	0.863876803091	0.90083340452	0.886706912197	0.96653304629	0.887104675321	0.888736615137	0.863866100507	0.858946072871	0.968133160569	0.863794733175	0.854468879597	0.853125199289	0.935579327318	0.887124528844	0.887786490329	0.877249794361	0.860240620096	0.965059052082	0.887407556995	0.920098431617	0.948833704839	0.887425848662	0.890726852059	0.967540949804	0.964560307022	0.890408639317	0.944232835295	0.89045922867	0.886656107063	0.968761502697	0.891171947739	0.858899238996	0.900689094414
Acinetobacter_pittii_cip_70_29_GCA_000369045_1_24_dna_genome	0.886190827523	0.861848633804	0.969834191579	0.887300704748	0.970888301669	0.891259172751	0.889416215402	0.889372711237	0.889592680063	0.901515864796	0.886803100989	0.889505407598	0.887259683576	0.887162219422	0.88675713028	0.967759558849	0.841823755143	0.890844865706	0.975883290482	0.980140811122	0.963366607349	0.890897415535	0.886834293297	0.886818409039	0.890154569433	0.889493205707	0.889537111131	0.909039665964	0.9693378163	0.96929020583	0.88939363718	0.841142097463	0.8868485508	0.889567805166	0.888978873204	0.888799759485	0.968779906742	1.0	0.903986848412	0.888734149924	0.975176191582	0.888834482462	0.975936875514	0.890423395434	0.853382115074	0.887293855543	0.966768401492	0.888902206836	0.975533360852	0.89013734603	0.886335694602	0.926098310292	0.946472943613	0.936993448636	0.977172615185	0.965984951152	0.886282987709	0.942176487172	0.887889853384	0.910572346713	0.979057444848	0.890325668424	0.886047460786	0.970159168432	0.927143168283	0.975015037396	0.840818173472	0.888134044655	0.886300172352	0.97491692148	0.889376329489	0.969782716625	0.84443246243	0.902145918435	0.886290961696	0.970387583235	0.886375016919	0.887349584314	0.847116588043	0.842286038263	0.976873281688	0.842654243616	0.853560441549	0.853281055007	0.936075258594	0.886448648302	0.886882319159	0.859855486717	0.843695012759	0.965521749387	0.885646077442	0.927824647802	0.950549932067	0.88627293962	0.889097934875	0.975668573833	0.970390702518	0.888668828417	0.946986548678	0.88855619992	0.886886155912	0.979853373988	0.889483883502	0.843111497931	0.902015025406
Acinetobacter_calcoaceticus_anc_3680_GCA_000368945_1_24_dna_genome	0.874259002932	0.848113686142	0.902329544599	0.874718778949	0.903489062026	0.876144904756	0.876155223856	0.87618226954	0.876251228771	0.963201089462	0.874626548632	0.876046965274	0.875122363918	0.874846031421	0.874561211573	0.901764383535	0.838253173493	0.875449320486	0.902183536659	0.902179915336	0.901972513077	0.877752016896	0.874746570296	0.874624550385	0.876569754966	0.876117242504	0.87617300529	0.923203342366	0.901808828285	0.902816381807	0.876069998544	0.837671049997	0.875307639046	0.876192750977	0.875791047409	0.878035800231	0.9018233009	0.903986848412	1.0	0.875544544067	0.901522848732	0.87572559734	0.901771544653	0.87401302497	0.844264910154	0.874614611151	0.902191069574	0.87555218377	0.901968569489	0.875767023413	0.87409695091	0.914985641241	0.892895413763	0.902375617259	0.901450840799	0.902303677801	0.874043224609	0.906418422342	0.87528207465	0.918095909529	0.901147841773	0.87583159321	0.874606082083	0.901773709441	0.900175149014	0.901469787861	0.8384007661	0.875271116023	0.874274211195	0.901777988212	0.875676457965	0.901451166981	0.837358749297	0.964510176744	0.874152096388	0.902022770428	0.874089244274	0.875204848647	0.840389250464	0.838193637657	0.901434432074	0.838804916721	0.844384363307	0.846896578566	0.900810907637	0.874128612751	0.874289982659	0.846352905879	0.838807165147	0.902154330229	0.873642913594	0.916780131801	0.901587200208	0.874047858294	0.875653563767	0.901481482604	0.902147733411	0.875683143081	0.901534706631	0.875403444849	0.874571400996	0.901510760157	0.875775590294	0.837953332366	0.962386433892
ERR246703	0.917275969529	0.845701853883	0.889523125127	0.919900488571	0.889420599651	0.980279307381	0.998948417606	0.999021857842	0.994474990686	0.874569135668	0.918170146528	0.998028886046	0.917651719702	0.922635412438	0.917833222888	0.890026092488	0.840597770252	0.978873713613	0.889404713923	0.889051103633	0.889482777097	0.993423595917	0.918231294992	0.917977835124	0.997106250406	0.997860821898	0.979433927099	0.878015823885	0.889866519611	0.889402040302	0.997979664439	0.84093408783	0.924017559484	0.997253670218	0.9790584323	0.902385507326	0.890589145704	0.888734149924	0.875544544067	1.0	0.889915144899	0.998103983047	0.889737820793	0.920747827726	0.851076083532	0.945881357166	0.890479703244	0.997913888976	0.8892071921	0.97987346519	0.918389612418	0.976811924366	0.935216041342	0.885085628384	0.888859000569	0.889962956044	0.917997166646	0.953992671399	0.934858430103	0.881542846057	0.889159355259	0.978811342442	0.918874405303	0.889386226631	0.884737044789	0.89113663052	0.84662294698	0.928559014992	0.91883237267	0.890567416765	0.978656376015	0.890011291366	0.851116309328	0.875081624407	0.918033971855	0.888283276642	0.918147649461	0.935796619664	0.848937424907	0.850872901177	0.889823740689	0.843948256385	0.851450399938	0.848236302268	0.885789080955	0.918973594484	0.920671213765	0.85486303823	0.848457641064	0.889991401795	0.91769709657	0.975087030407	0.887690849707	0.917901149321	0.997215984806	0.889394173037	0.888894879394	0.997762227143	0.890226121752	0.998038164392	0.919344530282	0.89003788084	0.979218469891	0.848179203276	0.875280847182
